Unnamed: 0,label,text,text1,text2
3651,4,nextwave filing extension washington nextwave telecom nov detail plans emerge bankruptcy bankrupt pcs bidder filing extension,nextwave court extension washington nextwave telecom providers detail plans emerge bankruptcy bankrupt as government granted extension,nextwave filing extension on nextwave telecom nov detail plans emerge bankruptcy of pcs bidder private company
3652,4,feds fund secure project security company digimarc push state drivers licenses covert watermarks,feds fund privacy project security Project digimarc Secure state drivers licenses for watermarks,feds fund secure project security trust investors push state drivers licenses trust actions
3653,4,microsoft extends block sp auto update corporate customers early tinker things ingesting xp service pack,microsoft extends block sp auto update corporate customers like tinker access to its service pack,this can block sp auto or show customers early tinker things ingesting xp service pack
3654,4,dell answers question times heard question asked dell computer times heard answer,dell answers question Ever since question asked dell computer program heard answer,missed answers first times heard question asked dell questions times heard answer
3655,4,sun microsystems sets sights low market matthew fordahl san jose calif ap years battling microsoft corp,sun microsystems sets a low as matthew fordahl san j calif ap years battling new player,sun microsystems sets an low market matthew moody david jose calif ap years battling ge corp
3656,4,bush site bars overseas visitors people based unable visit election website president bush,bush site bars overseas visitors people are unable visit the website president nominee,bush site bars with visitors ticket based online visit election website president bush
3657,4,judge orders microsoft pay judge ordering microsoft corp pay attorneys sued software maker monopolizing segment california market,judge on machine pay judge ordering IBM corp pay attorneys sued software provider monopolizing segment private market,customer order microsoft pay judge ordering microsoft share pay attorneys sued software executive monopolizing segment california market
3658,4,gateway launches media center pcs irvine based gateway refreshed lineup personal computers yesterday introducing media center pcs company media center pc media center pc microsoft windows,gateway refreshed media center for irvine client gateway refreshed lineup personal and yesterday opened media center pcs company web center pc media vault pc microsoft windows,gateway launches it center pcs irvine based in refreshed lineup macintosh computers yesterday pc media center pcs company computer center pc media center ca microsoft windows
3659,4,nasa launches black hole hunter fastest aiming space science observatory built rocketed orbit saturday scan universe violent celestial explosions astronomers,nasa launches black hole observation fastest and space science observatory built for orbit saturday scan universe by celestial tasks astronomers,nasa launches big hole hunter fastest aiming space research center built rocketed orbit satellites scan universe violent celestial explosions unknown
3660,4,recording industry sues kazaa australia lawyers australia recording industry branded popular kazaa computer file swapping network quot engine copyright piracy degree magnitude quot launched court battle monday shut illegal activities,recording industry sues kazaa australia lawyers australia recording industry branded against kazaa computer file swapping network All 3 copyright makers issue magnitude quot 3 DMCA battle monday alleging illegal business,recording industry sues kazaa australia film australia recording industry branded popular kazaa computer resource sharing network quot engine anti fraud legal search quot launched court battle monday shut illegal records
3661,4,nasa test jet mach nasa engineers researchers gearing program record flight approaching mph weather permits wedge shape unmanned craft final,nasa test jet mach nasa aviation researchers gearing program to flight approaching mph weather permits sensors and unmanned craft engine,nasa test series mach ii engineers instrument gearing program record flight 100 mph weather permits wedge shape unmanned craft program
3662,4,kennedys game fury family president john kennedy yesterday blasted video game players simulate assassination glasgow based traffic games released jfk reloaded coincide st anniversary murder dallas,kennedys game fury family 4 s n s night video game players simulate assassination glasgow based 4 games released jfk for coincide st anniversary murder dallas,kennedys game fury family president john kennedy on blasted video and players simulate assassination event based board games released 2016 reloaded coincide st anniversary 2016 dallas
3663,4,clever cars read road signs plaintive plea traffic cop officer speeding drivers better excuse,clever cops read road signs plaintive plea traffic cop officer made - better beware,clever woman read road signs plaintive plea traffic enforcement officer speeding lane better excuse
3664,4,domain popularity alan webb domain popularity alan webb article contributed alan webb abakus internet marketing long time friend mine industry unique grasp international search marketing industry buzz phrase time seo circles link popularity rightly,domain ranking alan webb domain popularity overview webb article contributed alan webb overview internet marketing network time mining mine industry unique grasp web search marketing google buzz phrase time word circles google popularity rightly,domain names hong yong domain popularity alan webb community contributed alan webb abakus internet marketing all time friend mine industry unique grasp and search marketing industry buzz phrase from seo circles link and rightly
3665,4,firefox henhouse time heard browser wars reason time years microsoft msft losing web browser market share,firefox long time heard browser wars reason time years microsoft msft Firefox main browser chip share,at henhouse news heard browser wars prime time years off msft losing web browser market share
3666,4,intuit posts loss revenue pct ap ap intuit posted narrower net loss latest quarter increased revenue quickbooks accounting software helped boost,intuit posts loss revenue pct ap ap intuit posted narrower profits in second quarter FY but quickbooks accounting software helped boost,intuit net loss revenue use ap test intuit gain narrower net loss latest quarter increased revenue use accounting software helped boost
3667,4,koalas contraceptives koala bears implanted contraceptives numbers munching landscape bare australian national park,koalas with koala bears by contraceptives sees munching landscape bare australian national capital,koalas free koala children implanted contraceptives artificial munching landscape bare earth heritage park
3668,4,citrix acquires net citrix systems global leader access infrastructure solutions announced signed definitive agreement acquire privately held net,citrix acquires net owner – global high access infrastructure solutions developer signed definitive agreement acquire privately held asset,ti acquires net citrix acquire global leader access and solutions net signed definitive deal acquire privately held net
3669,4,update video game maker acclaim files bankruptcy video game publisher acclaim entertainment aklm pk quote profile hampered lack hit titles filed bankruptcy liquidation thursday failing financing,update big game maker Atari starts bankruptcy small game publisher acclaim believes aklm pk quote is hampered lack hit titles filed bankruptcy liquidation thursday on financing,update 2 game maker acclaim files bankruptcy in app publisher ea entertainment aklm pk quote profile hampered lack hit and filed bankruptcy that thursday failing financing
3670,4,reviews platforms infoworld reviews year operating systems including arrival linux kernel,reviews platforms infoworld reviews and operating systems first arrival linux distribution,reviews twitter infoworld reviews mobile operating systems including the linux kernel
3671,4,sony sets price psp japan debut handheld game player surprising pricing japan indicate market expect,sony cut price for japan debut handheld game player surprising pricing japan despite market conditions,sony sets include psp brand debut handheld game player set pricing japan indicate market name
3672,4,toshiba boost flash chip output toshiba corp plans boost output capacity flash memory chips plant central japan percent meet robust demand digital camera mobile phone makers,toshiba says flash chip supply joint corp plans boost output by flash memory chips plant central japan percent meet robust demand from memory chips phone makers,toshiba boost flash chip output toshiba motors company increase output capacity new memory chips capacity central japan percent value robust demand digital camera mobile phone makers
3673,4,quot grand theft auto san andreas quot carjack taxi cabby quot bad worse quot carjack cop car explain officer quot blame society,quot grand theft auto san andreas officer rob policeman cabby quot bad worse quot carjack cop car rush policeman dont blame society,quot major theft auto as andreas quot carjack taxi cabby quot bad worse quot carjack taxi car explain of witness blame offender
3674,4,news trojan infects pcs generate sms spam trojan infected pcs send spam messages mobile phone users discovered,news worm infects network generate sms ransomware virus in pcs send spam messages mobile phone users discovered,news trojan infects facebook make sms messages in infected pcs send spam messages mobile phone users cell
3675,4,finds earthlike planets stars astronomers announced tuesday discovery small planets orbiting distant stars setting dispute european astronomers unusually small class planets,finds earthlike shape American astronomers announced tuesday on small planet orbiting binary stars setting dispute european astronomers unusually small class K,finds near neutron stars astronomers announced their discovery by planets orbiting distant stars setting by european astronomers unusually small class planets
3676,4,internet caf hoists latte celebrate year anniversary london john major prime minister britain internet people jetsons quot latte quot italian quot milk quot american quot coffee,internet man hoists latte 10 year anniversary london john major prime minister are most people tex quot latte quot rice quot milk quot american no coffee,internet village hoists latte celebrate year anniversary london paul moore pc ministerial bush internet people jetsons quot latte quot italian quot milk quot american wheat coffee
3677,4,gluecode releases open source java dev platform infrastructure software developer gluecode software plans release monday java application development platform ties number open source components integrated system,gluecode project open source java dev platform infrastructure and developer gluecode software public patent monday java application development platform ties number open party database integrated system,gluecode releases open source systems app platform infrastructure releases developer programs software plans release monday java application programming software ties number open source components integrated system
3678,4,yahoo adobe ally search yahoo adobe formed partnership attempt pace google microsoft search arena deal adobe adding toolbar acrobat software link,yahoo in ally with yahoo is making an attempt pace google with search arena deal adobe adding toolbar acrobat software link,oracle adobe amazon search yahoo have formed partnership attempt pace google microsoft search arena deal global technologies toolbar acrobat software link
3679,4,yahoo adobe team web services ap ap stepping heated battle online search services yahoo adobe systems joined forces tap customers web search features adobe popular acrobat reader software,yahoo has team behind chrome ap ap stepping heated battle online search services yahoo adobe just joined forces tap customers web filtering features under popular name reader software,yahoo finance team web services ap ap advanced heated battle online search program adobe adobe fire joined forces tap customers web search features adobe popular acrobat training software
3680,4,circuit city picks net phone plan roundup tech firms rally copyright bill apple mac customers suffer mail glitches alvarion expands wireless broadband china,circuit tax picks net fi plan roundup internet firms rally copyright bill apple mac customers suffer mail delays alvarion expands rural broadband plan,circuit city social net phone plan roundup tech firms rally and bill apple home customers compensate for glitches alvarion expands amazon broadband china
3681,4,earth solar system shaped brush star astronomers space space outer reaches solar system shaped long ago close encounter star tore nascent planetary systems colliding buzz saws astronomers today,earth solar system shaped brush star astronomers space space barely reaches solar limb seven ages ago close encounter star shows nascent planetary systems in buzz saws astronomers today,earth asteroid system shaped planet star astronomers space space outer reaches planetary system shaped moons ago close up star tore valley planetary systems colliding buzz saws earth today
3682,4,nasa concludes international workshop support lt gt lt gt nasa officials held international workshop week washington dc representatives china european union countries consider opportunities collaborations,nasa concludes international workshop support lt gt representatives gt nasa officials held international workshop In 2016 dc representatives US and union countries seeking opportunities from,nasa concludes international flight technical group gt lt gt nasa event held international technical week washington dc representatives china european union countries consider opportunities collaborations
3683,4,sun turning linux red hat elephant writes quot groklaw reporting based zdnet uk story sun strategy survival future based equate linux red hat attack red hat small support enterprises,sun turning linux red hat elephant strategy quot python tree based zdnet uk story sun strategy survival plan based of linux red hat attack red brick small social enterprises,big turning linux flying hat elephant writes digital groklaw germany based zdnet uk story sun strategy survival future news equate linux red hat attack red hook defence systems enterprises
3684,4,campus life second life teaching online unusual professors advantage linden lab metaverse shape meeting spaces provide dimension learning daniel terdiman,campus life Campus life teaching an unusual professors advantage How lab courses shape meeting spaces new dimension learning daniel lang,campus life second generation anonymous online unusual professors at social lab metaverse shape meeting spaces collaborative dimension learning daniel terdiman
3685,4,oxyride battery sold ap ap battery developed matsushita electric industrial delivers times power regular alkaline battery going sale united states europe april,oxyride only sold ap USA and developed matsushita electric industrial delivers times power regular alkaline battery On sale united states on an,oxyride battery sold 2014 ap battery developed matsushita concept vehicle delivers times power regular ac battery going sale united states 18 april
3686,4,border security measures tighten tighter security measures designed suspected terrorists sexual predators types criminals nation borders month federal officials announced thursday,border security measures tighten tighter security measures — targeted child sexual predators types criminals nation borders - federal officials announce thursday,border protection measures include tighter security measures designed against terrorists sexual predators types criminals nation borders new federal officials vote thursday
3687,4,russia test soyuz booster oct reuters reuters russia military test generation rocket booster week eventually launch civilian cargoes space itar tass news agency monday,russia boosts soyuz booster oct 20 reuters Russian military test generation rocket h week eventually launch civilian satellites space agency tass j agency monday,russia test soyuz booster oct reuters by russia romania test generation rocket booster week eventually launch civilian cargoes to itar cable russian agency reuters
3688,4,microsoft exec takes aim open source platform chief ashim pal software giant defensive linux rivals,microsoft exec takes aim from source kernel chief ashim pal software giant against linux rivals,microsoft support takes aim open stack platform called ashim pal on giant defensive linux rivals
3689,4,ocean survey finds fish tuna migration routes reuters reuters survey oceans turning species fish week revealing huge trans ocean migration routes creatures turtles tuna scientists,ocean survey shows worldwide tuna migration millions reuters reuters survey oceans turning species over week revealing pattern trans ocean migration with creatures turtles tuna scientists,ocean the one fish tuna migration routes reuters reuters survey oceans turning fish fish week revealing huge trans ocean migration routes creatures tuna tuna fishery
3690,4,opposed passport privacy protections ap ap bush administration opposed security measures microchip equipped passports privacy advocates contended needed prevent identity theft government snooping terror attack state department documents released friday,opposed by Security protections over ap bush have opposed security measures microchip equipped passports privacy advocates contended needed prevent identity sharing following snooping terror attack state department documents published friday,opposed passport card protections ap ap republican administration opposed special measures or equipped passports privacy advocates contended needed prevent identity risk government snooping terror attack emergency department documents every friday
3691,4,simpler management readied microsoft denver microsoft developing portal interface identity management platform users manage identity provision network services,simpler management services Identity services microsoft developing portal interface identity manager new users manage identity provision network services,simpler management readied from denver web developing portal interface identity management platform users central identity provision network on
3692,4,icelanders french salmon thedeal thedeal sif hf plans buy labeyrie group enterprise,icelanders french salmon thedeal salmon sif hf plans on labeyrie by SA,the french salmon thedeal for sif hf trademark of labeyrie group 2011
3693,4,ibm builds community grid scientific advisory board community grid comprises health science technology philanthropy experts organizations national institute health environmental,ibm cell community cell community advisory board community grid comprises national science technology philanthropy experts organizations national issues health environmental,ibm health community center scientific advisory committee community grid comprises health science technology philanthropy experts organizations lilly institute health environmental
3694,4,fossil pushes upright walking years study computer analysis african fossil indicates human creature walked upright years ago earliest evidence bipedalism,fossil skeleton is walking years study computer analysis african fossil indicates this body walked upright months ago earliest show bipedalism,fossil pushes upright several years field computer analysis african amber indicates human creature walked upright years study earliest known bipedalism
3695,4,three major music labels tie service three major music labels signed allow music peer impact peer peer service report reuters news agency,three major major labels tie service three major UK retailers will allow music peer impact peer peer service Reuters reuters news agency,three major music labels tie service three major music labels signed to music peer impact peer acceptance competition alfred reuters research agency
3696,4,egyptians spared expense animal mummies reuters reuters ancient egyptians revered cats animals care preparing passage life humans scientists wednesday,egyptians spared weird animal mummies called reuters aka heroes revered cats animals were preparing passage life study scientists wednesday,egyptians spared expense of mummies reuters reuters ancient egyptians believed cats animals as preparing passage life wise scientists wednesday
3697,4,cassini probe knocks titan door cassini huygens entered orbit saturn june culminating year billion mile voyage craft comprises built orbiter cassini european built probe huygens,cassini probe knocks titan door cassini mission ceases orbit 27 june 15 year 2100 mile interstellar craft comprises polar orbiter cassini european space probe huygens,cassini probe knocks titan door jupiter huygens planetary saturn saturn 1 culminating year billion mile voyage craft vehicle built orbiter launch shuttle built probe huygens
3698,4,palm extends wi fi range palmone wi fi sd card finally arrived users models card compatible top range handsets zire tungsten,palm extends wi wireless range palmone device i sd card finally available with gaming card compatible top range handsets zire tungsten,palm extends wi fi range palmone wi fi encryption system finally arrived users models had a top range the zire tungsten
3699,4,labor claims pm net harbour deals breach spam federal opposition asked australia spam legislation enforcers investigate claims breach spam prime minister coalition politicians company directors include prime minister son,labor claims pm net harbour would breach spam rules regulators asked on spam legislation enforcers investigate claims breach spam prime minister coalition politicians company directors jobs union minister Trudeau,labor claims that arthur harbour deals breach alleged federal amendments to the spam legislation enforcers investigate claims breach spam prime cabinet coalition politicians company directors include prime minister son
3700,4,peoplesoft deal real work oracle oraclesoft sap real competition hands oracle monster user conference united technology database,peoplesoft python real work oracle oraclesoft sap real proof of oracle monster user conference rich states database,oracle digital customer work oracle oraclesoft sap real competition hands oracle monster user conference for technology database
3701,4,apple launches imac troubleshooting assistant imac customers apple imac troubleshooting assistant online support area system starts broad issues quot press,apple launches imac troubles network of customers apple integrates troubleshooting assistant the support area system starts broad issues quot press,apple launches imac troubleshooting assistant imac customers in imac products arm online support the system with broad issues quot to
3702,4,nasa mulls early retirement space shuttle nasa gears space shuttle return flight year officials space agency quietly studying possibility cutting number missions,nasa mulls early returns space shuttle nasa speeding up shuttle return flight year officials space centers quietly considering possibility cutting number missions,nasa mulls early retirement nasa shuttle nasa discovery space shuttle return flight year officials and agency quietly studying number cutting number unknown
3703,4,unc starts pilot file sharing program ap ap schools university north carolina system participate pilot program allows students download music movies copyrighted material internet free,unc starts pilot file sharing program and ap schools university north school system participate online program allows students download music movies copyrighted material internet sites,unc band pilot file sharing initiative ap cal schools university north dallas student participate pilot program allows student download music movies copyrighted material internet free
3704,4,nasa inspector accused lying shuttle checks nasa inspector accused lying inspecting crucial parts space shuttle discovery columbia disaster killed astronauts grounded entire orbiter fleet,nasa inspector accused lying shuttle checks nasa official accused missing inspecting crucial mission space shuttle crashed during disaster killed astronauts grounded entire orbiter damaged,nasa inspector v lying shuttle involved nasa inspector accused lying shuttle crucial parts of shuttle discovery columbia crash killed astronauts grounded entire orbiter fleet
3705,4,dell cuts prices corporate products san francisco reuters dell lt href http reuters uk financequotelookup jhtml ticker dell qtype sym infotype info qcat news gt dell lt gt monday cut prices range products aimed corporate customers computer maker passed savings cheaper components,dell cuts prices corporate products san francisco reuters e jo e http reuters uk financequotelookup jhtml link dell a sym infotype info qcat news and post lt pe monday fix prices range p aimed corporate customers computer maker passed savings cheaper components,dell cuts news corporate content san francisco reuters financial times href http reuters uk financequotelookup jhtml insights dell qtype news infotype dell qcat news gt and lt gt monday cut prices range products aimed corporate and computer maker savings savings cheaper components
3706,4,burned kyocera recalls cell phone batteries cell phone maker flags defects three product lines recall rash flaming exploding devices,burned supplier recalls mobile phone batteries cell equipment maker flags defects three product lines by rash flaming exploding wires,burned kyocera recalls five phone batteries cell phone maker flags the three product lines with rash shots exploding fire
3707,4,nabbed phishing charges germany german police thursday arrested suspects seeking phishing scam postbank customers tune,nabbed poaching scheme germany german police reportedly arrested suspects seeking phishing scam postbank 2 died,false phishing charges germany german banks thursday evening suspects seeking money scam postbank customers tune
3708,4,uk cards issued biometric passports voluntary nature phase debatable,uk cards issued biometric though voluntary validity remains debatable,uk government issued holders passports voluntary nature phase in
3709,4,indian software services bpo face worker shortage bangalore india india software services business process outsourcing bpo industries face shortage skilled workers coming years national association software service companies nasscom delhi,indian software services bpo face worker agitation bangalore india tech software services business process outsourcing bpo industries face strike among workers coming soon as association software service sector - delhi,indian information services bpo qualified worker 9 year india india accounting services business process outsourcing bpo facilities face shortage skilled workers 8 years national association software software companies nasscom delhi
3710,4,global chip plant falls slowdown tokyo reuters utilization rate chip factories fell july september previous quarter decline years latest evidence slowdown semiconductor sector,global Intel plant falls rates from reuters utilization rate chip factories fell in september previous quarter decline years latest industry slowdown semiconductor business,global chip plant collapsed january tokyo reuters utilization rate chip factories fell july 2014 previous quarter decline in latest evidence about semiconductor sector
3711,4,nasa prepares catch falling star sample nasa three year effort bring genuine star dust earth set dramatic finale sept hollywood helicopter pilots attempt midair retrieval descending space capsule,nasa warning against falling asteroids sample After three day effort bring genuine star dust earth set dramatic finale sept hollywood 8 pilots attempt midair retrieval descending space aliens,nasa prepares catch falling star sample nasa multi year effort testing genuine star dust earth set dramatic finale sept hollywood helicopter pilots attempt safe retrieval aboard aircraft...
3712,4,infineon execs jail dram price fixing department justice employees infineon pleaded guilty charges price fixing dram three german citizens citizen pay fines serving months jail,infineon citizen admitted dram price fixing department justice policy infineon admitted guilty charges price change dram three german citizens citizen was fines serving months 2,infineon execs jail of price justice department finance dept infineon pleaded innocent to to fixing dram three german citizens citizen pay fines serving months jail
3713,4,long march longhorn tired bovine references quot shorthorn quot jokes problem future version windows longhorn ways resemble longhorn,long march longhorn forms Old references for shorthorn related quotes quot future version windows longhorn ways resemble longhorn,long tooth longhorn tired bovine references quot shorthorn quot bird problem future version windows app must resemble follows
3714,4,solar system surprise view space space fabled tenth planet neptune referred planet despite years searching astronomers involved hunt speculate planet discovered,solar system surprise Big space space fabled tenth elusive neptune of planet despite intense searching astronomers involved hunt dwarf planet discovered,solar system space view space space overhead giant planet neptune referred planet despite years searching and involved hunt first planet discovered
3715,4,sophisticated radar system protects bush ap ap reason brown international business guarding president sophisticated radar command center simple officers repairing televisions paying,sophisticated radar network protects bush ap ap reason brown international business guarding The sophisticated radar detection team simple by repairing televisions in,sophisticated radar installation protects dod ap ap howard brown international business guarding president casey radar command center simple operations repairing televisions paying
3716,4,borland stresses easing software project burdens san jose calif borland software delivery optimization sdo plan enable users manage software projects business borlands boz elloy senior vice president software,borland stresses easing software project maintenance san jose 1 b software delivery optimization sdo plan software users manage software projects business borlands boz elloy s notes y of,borland stresses as application development burdens san rafael calif borland software delivery optimization sdo plan enable control for application projects business activities boz elloy senior vice president software
3717,4,mozilla releases thunderbird article central mozilla foundation launched version email management software thunderbird advance official release tuesday,mozilla community development article central mozilla foundation second version email management software thunderbird advance advisory release poster,mozilla releases thunderbird stage 1 mozilla development launched the email management software thunderbird advance official release date
3718,4,tech firms time flextime despite clampdown dot bust employees options work,tech banks time out despite clampdown dot bust - options work,tech applications use flextime despite clampdown dot bust their options work
3719,4,door open silicon replacement breakthrough scientists crystals lead replacement silicon chips devices,door open silicon debate among scientists crystals lead fastest silicon chips devices,software open silicon replacement for scientists crystals lead replacement software chips devices
3720,4,linuxworld ids privacy today jonathan moore headed linuxworld lunch kind cool hardware linux hacks expo floor door figure bit privacy freak trading security liberty situations worth situations extreme violence police side good idea agree trading liberty worth country founded liberty british abusing colonial powers true american cherish liberty long hard turning reason,linuxworld ids privacy hacks a moore headed linuxworld lunch kind cool hardware linux hacks library floor door figure bit privacy freak trading security liberty situations worth situations extreme freedom police wrong view idea agree trading country worth country founded criminal justice free colonial powers true american cherish liberty long hard turning reason,linuxworld ids privacy today jonathan moore headed linuxworld lunch kind cool talk linux network expo floor door figure bit privacy freak trading secret liberty liberty worth situations extreme violence police side good idea agree trading liberty old country founded no british abusing colonial powers true american trust you not hard turning away
3721,4,drawing semiconductor circuits tiny time chip making technology special kind electron microscope draw circuits lead better memory chips,drawing semiconductor circuits next time chip making technology special kind electron board draw circuits lead better hardware performance,drawing semiconductor circuits tiny time chip making technology special kind electron microscope quantum keys play better with chips
3722,4,ipod released apple announced release special branded ipod coincide release band album dismantle atomic bomb,ipod released apple trees release special branded ipod band release band and dismantle atom bomb,ipod released apple special release special release with coincide super band album dismantle atomic bomb
3723,4,maxtor ships multimedia friendly drive diamondmax drives designed help people multiple applications games music overwhelming pc system,maxtor ships multimedia friendly drive magnetic drives these help run multiple applications games music drive pc system,software ships multimedia media drive diamondmax drives designed help support multiple applications games music overwhelming parking system
3724,4,photos segway coast coast josh caldwell founder america mph project scoots united states,photos segway coast coast trip caldwell founder america mph cruise covering 45 states,photos coastal coast coast josh caldwell founder america water project national western states
3725,4,novell sues microsoft sinking wordperfect company software giant excluded app market microsoft novell mismanagement caused wordperfect lose favor consumers,novell sues microsoft sinking web company software giant excluded its maker as technical mismanagement make wordperfect lose favor consumers,novell sues microsoft sinking corporation company software service excluded app market microsoft social mismanagement companies wordperfect and two consumers
3726,4,programs stealth lovers thief steal providence reuters joys games thief series ability sneak opponents quietly good knock noggin dump body shadows resume hunt loot,programs stealth stealth thief steal providence reuters cheating games anyone with ability smash opponents quietly good knock noggin dump body shadows resume the loot,programs stealth for thief steal providence reuters spy games safe travel ability of opponents quietly good knock back dump body shadows resume hunt loot
3727,4,intel cancels tv chip project san jose calif change plans semiconductor giant intel canceled project develop chip projection,intel cancels tv chip plans san jose calif change plans semiconductor giant intel drops project sci chip i,intel cancels tv chip project san jose the change plans semiconductor giant ic computer project develop chip construction
3728,4,sun heat carrier market servers ziff davis ziff davis company carrier grade servers compliant atca specification allows carriers buy shelf blade servers high bandwidth applications voip,sun share carrier market shield ziff davis ziff davis company carrier grade device compliant atca specification allows your buy shelf blade servers high the and and,sun heat carrier based servers and davis ziff davis company consumer grade servers compliant atca specification such as buy shelf blade servers running bandwidth applications voip
3729,4,upbeat outlook offsets effects aging positive emotions improve physical functional health older adults healthdaynews positive thoughts help older people maintain physical functional health negative emotions rapid decline studies september issue psychology aging study university texas researchers tracked older mexican americans southwestern states years,upbeat outlook offsets effects aging better emotions improve immune immune health older adults more positive thoughts help older people maintain physical functional and normal lifestyle rapid research studies september issue aging aging care university texas researchers tracked older mexican americans southwestern states years,mental outlook helps reduce aging positive sentiments improve physical functional health older adults healthdaynews good thoughts help older people maintain physical functional health negative emotions cognitive decline studies september issue includes aging southwestern university texas researchers tracked older mexican americans southwestern arkansas the
3730,4,google amazon book search facility london fanfare google launched book search service frankfurt book fair allow surfers find book extracts displayed alongside normal searches,google amazon book sale facility london fanfare google launched ebook search service after book fair allow readers find eBook extracts displayed alongside their searches,uk amazon book search facility london fanfare google launched book search for paris book fair book surfers find book extracts generated alongside online searches
3731,4,poachers leave bonobo risk humankind closest relative facing extinction war torn democratic republic congo,poachers leave bonobo risk humankind closest hope before extinction war torn democratic Earth society,poachers leave bonobo becoming humankind closest relative facing extinction war western nations east congo
3732,4,kodak wins java patent suit case outraged opponents software patents claim textbook example software patentable,kodak wins java patent suit case outraged opponents Android developers claim textbook Android software patentable,kodak wins a design suit case outraged opponents software to claim for example software patentable
3733,4,symantec acquire stake stake focuses digital security consulting services products assess manage risks enterprise environments company smartrisk services cover software applications critical,symantec -- stake firm focuses digital security consulting services products assess manage risks enterprise IT company threat assessment cover software applications critical,symantec acquire stake stake focuses digital security systems for products assess management risks network support company smartrisk services cover data applications critical
3734,4,vonage cut prices internet calling reuters reuters corp internet telephone provider vonage thursday cutting prices residential internet calling services month strongest signs price war nascent market,vonage cut Australian internet calling survey Nationwide Australian internet telephone provider vonage thursday cutting prices residential voice calling in month strongest signs price restraint nascent market,10 cut prices internet news reuters reuters corp internet telephone calling vonage thursday cutting prices residential channel calling services month 31 signs price war and market
3735,4,gartner revises pc market forecast warns downside pc market grow fast year originally envisioned gartner analysts industry expected sell units year,gartner revises pc market forecast warns downside likely to grow fast year originally envisioned gartner analysts industry wide sell orders below,• revises pc market forecast for downside computer market grow fast year originally published gartner analysts industry expected in time year
3736,4,report drugs raise heart risks ap ap safety celebrex pain relievers questioned wednesday scientists united states regulatory agencies europe feared drugs raise risk heart problems blamed arthritis medicine vioxx,report drugs raise heart monitor ap ap safety celebrex pain treatments questioned wednesday UK united to regulatory authority europe feared drugs at risk medical harm blamed arthritis medicine vioxx,report drugs raise health risks ap ap safety celebrex headache relievers red wednesday scientists united the regulatory agencies which feared drugs raise risk heart problems blamed arthritis family for
3737,4,intel unveils tri mode wi fi centrino intel launched callexico tri mode wi fi adaptor notebook pcs yesterday anticipated ship prowireless abg adds,intel revealed tri mode wi fi desktop intel launched callexico 4 mode wi usb adaptor notebook and yesterday already ship prowireless abg.,intel ion tri mode wi fi and intel atom callexico m mode nintendo fi adaptor notebook pcs future anticipated ship for abg adds
3738,4,update microsoft windows server secures beta status result unexpected behavior,update command windows server secures release status result unexpected update,failed microsoft windows server 2002 beta launch result unexpected behavior
3739,4,microsoft plugs isa vulnerability microsoft issued patch vulnerability server software allow attacker spoof trusted internet content,microsoft plugs isa breach report issued as vulnerability server software for attacker spoof trusted internet content,microsoft fix isa vulnerability microsoft issued patch recovery server software test attacker spoof trusted internet computer
3740,4,real da vinci code mysterious three wheeled cart proto automobile remote controlled robot rolling renaissance computer follow quest rebuild leonardo impossible machine tom vanderbilt wired magazine,real world da code mysterious 4 wheeled cart proto automobile remote controlled robot and bicycle computer follow quest rebuild leonardo impossible machine guns tom wired magazine,real lo vinci manual mysterious three wheeler cart proto automobile remote controlled robot rolling renaissance computer follow quest team leonardo impossible machine highway clancy wired magazine
3741,4,nasa approves mission seek nearest stars brightest galaxies jet propulsion lab nasa mission scan entire sky infrared light search nearby cool stars planetary construction zones brightest galaxies universe called wide field infrared survey explorer mission approved proceed preliminary design phase nasa medium class explorer program lower cost highly focused rapid development scientific spacecraft,nasa approves to seek nearest stars brightest galaxies jet phase of nasa mission scan entire spectrum measure and search nearby cool stars planetary construction zones brightest solar universe called wide field infrared survey explorer proposal approved proceed preliminary design phase nasa medium star explorer program lowest cost highly focused rapid development scientific spacecraft,nasa approves mission for nearest stars brightest galaxies fossil propulsion institute nasa mission scan deep sky infrared light search radar cool states planetary construction zones brightest galaxies universe called wide field astronomy imaging explorer mission approved proceed preliminary design phase for medium class explorer program lower cost highly developed rapid development scientific spacecraft
3742,4,jury finds guilty felony spam north carolina residents yesterday people nation convicted felony spamming charges loudoun county jury flooded tens thousands,jury finds federal felony spam north carolina residents by people nation working on spamming facebook loudoun county jury flooded tens thousands,jury finds guilty with spam north carolina residents yesterday rose nation convicted felony spamming charges loudoun county water flooded the off
3743,4,looksmart appoints ceo looksmart appoints ceo looksmart announced today david hills appointed company chief executive officer effective october hills succeed damian smith served interim ceo january hills twenty years experience media sales,looksmart appoints ceo looksmart : ceo looksmart announced today david would be AS chief executive officer effective october hills succeed damian black in interim in january 2014 three years experience media sales,officially appoints ceo looksmart works ceo until announced today david hills appointed company chief executive officers effective 2015 hills succeed damian smith served as ceo january 1957 15 years experience media sales
3744,4,ibm covets half china business computer market reuters reuters international business machines corp reaping rewards decade long push china business computer industry eyeing upward percent market share country head,ibm covets half china business as market growth in large business machines export China rewards decade long push china commercial computer industry eyeing upward jump market share country head,ibm covets half big business computer reporters reuters reuters international europe computer corp reaping rewards decade long push china china computer with eyeing 75 percent market share country head
